Group1; SecondsElapsed; DateTimePC; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group2; 522.524021; 2026-07-03 17:16:21.898450; New Node Array: 92 93 94 96
Group2; 522.524354; 2026-07-03 17:16:21.898783; 
Group2; 531.659467; 2026-07-03 17:16:31.033896; N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB || N96_NTC1 | N96_NTC2 | N96_TestSB
Group2; 540.810467; 2026-07-03 17:16:40.184896; 2099787 | 2094632 | 2098544 || 2099927 | 2091314 | 2088025 || 2097778 | 2092292 | 2091705 || 2088898 | 2090830 | 2079928
Group2; 549.962327; 2026-07-03 17:16:49.336756; 2083897 | 2081149 | 2084870 || 2085683 | 2078076 | 2075152 || 2084305 | 2080607 | 2079082 || 2077257 | 2078373 | 2069029
Group3; SecondsElapsed; DateTimePC; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 550.02116; 2026-07-03 17:16:49.395589; New Node Array: 97 98 99 29
Group3; 550.021283; 2026-07-03 17:16:49.395712; 
Group3; 559.156661; 2026-07-03 17:16:58.531090; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 568.29864; 2026-07-03 17:17:07.673069; 2057385 | 2060845 | 2060734 || 2238027 | 2140064 | 2087326 || 2063020 | 2055144 | 2057375 || 2057858 | 2062707 | 2049997
Group3; 577.442247; 2026-07-03 17:17:16.816676; 2047967 | 2051817 | 2050067 || 2121327 | 2084357 | 2056927 || 2054100 | 2046790 | 2049582 || 2049262 | 2053088 | 2040506
Group1; SecondsElapsed; DateTimePC; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
