Group1; SecondsElapsed; DateTimePC; N91_NTC1 | N91_NTC2 | N91_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB
Group1; 1120.884337; 2026-07-03 12:25:25.134299; 1283362 | 1280240 | 1280375 || 1286668 | 1280894 | 1281287 || 1285162 | 1286906 | 1281549 || 1284985 | 1286356 | 1283056 || 1287111 | 1284451 | 1282247
Group1; 1132.324133; 2026-07-03 12:25:36.574095; 1282871 | 1280547 | 1279893 || 1286240 | 1280951 | 1280797 || 1285008 | 1286613 | 1281126 || 1284567 | 1285751 | 1282199 || 1286361 | 1283867 | 1281570
Group1; 1143.763205; 2026-07-03 12:25:48.013167; 1282422 | 1279789 | 1279575 || 1286092 | 1280563 | 1280535 || 1284755 | 1286563 | 1281105 || 1285028 | 1286062 | 1282362 || 1286616 | 1283738 | 1281595
Group1; 1155.202651; 2026-07-03 12:25:59.452613; 1282313 | 1279554 | 1279317 || 1286467 | 1280697 | 1280604 || 1285431 | 1286985 | 1281323 || 1285363 | 1286437 | 1283207 || 1286887 | 1284797 | 1282412
Group1; 1166.64291; 2026-07-03 12:26:10.892872; 1283280 | 1280199 | 1279797 || 1286948 | 1281692 | 1281299 || 1286031 | 1288002 | 1282285 || 1285936 | 1287346 | 1284048 || 1287692 | 1285359 | 1282698
Group1; 1178.081731; 2026-07-03 12:26:22.331693; 1284014 | 1280682 | 1279926 || 1287436 | 1281071 | 1280508 || 1286555 | 1288506 | 1282622 || 1286514 | 1287654 | 1284156 || 1288278 | 1285621 | 1283555
Group1; 1189.505657; 2026-07-03 12:26:33.755619; 1284246 | 1281351 | 1280614 || 1287904 | 1281871 | 1281652 || 1286545 | 1288495 | 1282613 || 1286116 | 1287549 | 1284200 || 1287621 | 1285507 | 1283434
Group1; 1200.945269; 2026-07-03 12:26:45.195231; 1284114 | 1280939 | 1280874 || 1287737 | 1281542 | 1281547 || 1286254 | 1288101 | 1282527 || 1286086 | 1287504 | 1284092 || 1288057 | 1285465 | 1282539
Group1; 1212.385153; 2026-07-03 12:26:56.635115; 1283638 | 1280117 | 1280375 || 1286987 | 1281159 | 1281220 || 1285337 | 1287276 | 1281871 || 1285313 | 1286620 | 1283180 || 1287104 | 1284538 | 1282603
Group1; 1223.824762; 2026-07-03 12:27:08.074724; 1283114 | 1280139 | 1280073 || 1286660 | 1280740 | 1280936 || 1285070 | 1287040 | 1281526 || 1284977 | 1286329 | 1283027 || 1286953 | 1284190 | 1282075
Group1; 1235.263783; 2026-07-03 12:27:19.513745; 1282827 | 1279803 | 1279772 || 1286476 | 1280384 | 1280216 || 1284785 | 1286501 | 1281179 || 1284539 | 1285805 | 1282741 || 1286623 | 1283954 | 1281723
Group1; 1246.687656; 2026-07-03 12:27:30.937618; 1282460 | 1279689 | 1279523 || 1286307 | 1281128 | 1280842 || 1284977 | 1286768 | 1281077 || 1284586 | 1285999 | 1282474 || 1285948 | 1284116 | 1282013
