Group1; SecondsElapsed; DateTimePC; N95_NTC1 | N95_NTC2 | N95_TestSB || N13_NTC1 | N13_NTC2 | N13_TestSB || N18_NTC1 | N18_NTC2 | N18_TestSB || N19_NTC1 | N19_NTC2 | N19_TestSB || N25_NTC1 | N25_NTC2 | N25_TestSB
Group2; 1200.827619; 2026-07-06 12:33:18.152361; 789364 | 789979 | 790327 || 787997 | 16777216 | 790019 || 792076 | 788980 | 787590 || 788753 | 791281 | 790132 || 790571 | 788552 | 789107
Group2; 1212.266908; 2026-07-06 12:33:29.591650; 789476 | 790185 | 790406 || 787992 | 16777216 | 789804 || 791903 | 788909 | 787610 || 788794 | 791418 | 790131 || 790635 | 788576 | 789106
Group2; 1223.690534; 2026-07-06 12:33:41.015276; 789309 | 789865 | 790272 || 787670 | 16777216 | 789645 || 791674 | 788659 | 787242 || 788525 | 791057 | 789781 || 790389 | 788347 | 788826
Group2; 1235.130238; 2026-07-06 12:33:52.454980; 789037 | 789596 | 789889 || 787571 | 16777216 | 789625 || 791500 | 788455 | 787144 || 788327 | 790741 | 789575 || 790120 | 788017 | 788645
Group2; 1246.569984; 2026-07-06 12:34:03.894726; 788930 | 789648 | 789920 || 787461 | 16777216 | 789315 || 791358 | 788381 | 787147 || 788386 | 790959 | 789850 || 790224 | 788172 | 788644
Group2; 1258.009551; 2026-07-06 12:34:15.334293; 789031 | 789622 | 789901 || 787543 | 16777216 | 789400 || 791441 | 788467 | 787201 || 788457 | 791046 | 789837 || 790270 | 788331 | 788753
Group2; 1269.449079; 2026-07-06 12:34:26.773821; 789283 | 789963 | 790248 || 788040 | 16777216 | 790096 || 792214 | 789250 | 788001 || 789246 | 791821 | 790603 || 790893 | 788867 | 789278
Group2; 1280.87272; 2026-07-06 12:34:38.197462; 789946 | 790657 | 790896 || 788494 | 16777216 | 790447 || 792522 | 789668 | 788319 || 789639 | 792159 | 790803 || 791176 | 789165 | 789587
Group2; 1292.312482; 2026-07-06 12:34:49.637224; 790064 | 790863 | 791184 || 789012 | 16777216 | 790876 || 792823 | 789806 | 788330 || 789627 | 792069 | 790766 || 791287 | 789208 | 789735
Group2; 1303.752037; 2026-07-06 12:35:01.076779; 790205 | 790929 | 791193 || 789005 | 16777216 | 790891 || 792910 | 789874 | 788510 || 789606 | 792012 | 790765 || 791359 | 789238 | 789757
Group2; 1315.191804; 2026-07-06 12:35:12.516546; 790135 | 790785 | 790893 || 788689 | 16777216 | 790460 || 792621 | 789572 | 788160 || 789405 | 791840 | 790561 || 791129 | 789071 | 789603
Group2; 1326.631292; 2026-07-06 12:35:23.956034; 790034 | 790777 | 790775 || 788614 | 16777216 | 790260 || 792471 | 789332 | 788059 || 789274 | 791705 | 790539 || 790972 | 788789 | 789531
Group2; 1338.054834; 2026-07-06 12:35:35.379576; 789647 | 790353 | 790618 || 788447 | 16777216 | 790291 || 792342 | 789298 | 787884 || 789199 | 791702 | 790475 || 791041 | 788820 | 789431
Group2; 1349.495031; 2026-07-06 12:35:46.819773; 789717 | 790383 | 790700 || 788489 | 16777216 | 790322 || 792544 | 789407 | 787806 || 789106 | 791501 | 790205 || 790890 | 788788 | 789322
Group2; 1360.934103; 2026-07-06 12:35:58.258845; 789753 | 790579 | 790839 || 788456 | 16777216 | 790096 || 792233 | 789118 | 787849 || 789219 | 791536 | 790371 || 790912 | 788811 | 789357
Group2; 1372.373793; 2026-07-06 12:36:09.698535; 789967 | 790803 | 790963 || 788771 | 16777216 | 790418 || 792680 | 789439 | 788028 || 789409 | 791808 | 790628 || 791138 | 789098 | 789557
Group2; 1383.813373; 2026-07-06 12:36:21.138115; 790115 | 790815 | 791072 || 788931 | 16777216 | 790836 || 792833 | 789869 | 788403 || 789693 | 792163 | 790862 || 791356 | 789297 | 789774
Group2; 1395.237263; 2026-07-06 12:36:32.562005; 790334 | 791115 | 791384 || 789060 | 16777216 | 790695 || 792898 | 789859 | 788536 || 789816 | 792351 | 791182 || 791593 | 789571 | 789999
Group3; SecondsElapsed; DateTimePC; N86_NTC1 | N86_NTC2 | N86_TestSB || N87_NTC1 | N87_NTC2 | N87_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB
Group3; 1395.294294; 2026-07-06 12:36:32.619036; New Node Array: 86 87 98
Group3; 1395.294434; 2026-07-06 12:36:32.619176; 
