"run","setpoint_C","Tref_C","node","channel","flag","counts","R_mean","resid_mK","bias_SM_mK","win_min","sprt_sd_mK","sprt_drift_mK","settled"
"A_20260703-234444_multiday_-35to0",-17,-17.1633319089259,"N92","NTC1","ok",1704547.33333333,59947.5924007273,6.98602408624183,-36.4,30,7.7,9.8,TRUE
"A_20260703-234444_multiday_-35to0",-17,-17.1633319089259,"N92","NTC2","ok",1703540.28333333,59905.8016587321,21.5225799182939,-7.2,30,7.7,9.8,TRUE
"A_20260703-234444_multiday_-35to0",-17,-17.1633319089259,"N92","TestSB","ok",1708785.03333333,60123.5467233924,-54.0940623220401,-11.2,30,7.7,9.8,TRUE
"A_20260703-234444_multiday_-35to0",-17,-17.1633319089259,"N93","NTC1","ok",1709303,60145.0641237928,-61.549799239689,-10.7,30,7.7,9.8,TRUE
"A_20260703-234444_multiday_-35to0",-17,-17.1633319089259,"N93","NTC2","ok",1704759.43333333,59956.3952983745,3.92545651862619,-8,30,7.7,9.8,TRUE
"A_20260703-234444_multiday_-35to0",-17,-17.1633319089259,"N93","TestSB","ok",1704421.25,59942.3596849152,8.80555884915779,-8.8,30,7.7,9.8,TRUE
"A_20260703-234444_multiday_-35to0",-17,-17.1633319089259,"N94","NTC1","ok",1709117.88333333,60137.3737262589,-58.8854344053154,-4.4,30,7.7,9.8,TRUE
"A_20260703-234444_multiday_-35to0",-17,-17.1633319089259,"N94","NTC2","ok",1707426.68333333,60067.1292605589,-34.5313367123801,-6.9,30,7.7,9.8,TRUE
"A_20260703-234444_multiday_-35to0",-17,-17.1633319089259,"N94","TestSB","ok",1709852.8,60167.9065242781,-69.461380800508,-8.2,30,7.7,9.8,TRUE
"A_20260703-234444_multiday_-35to0",-17,-17.1633319089259,"N96","NTC1","ok",1706387.66666667,60023.9858627317,-19.5575080985044,-5.5,30,7.7,9.8,TRUE
"A_20260703-234444_multiday_-35to0",-17,-17.1633319089259,"N96","NTC2","ok",1709131.45,60137.9373230971,-59.0807074259523,-5.7,30,7.7,9.8,TRUE
"A_20260703-234444_multiday_-35to0",-17,-17.1633319089259,"N96","TestSB","ok",1703845.46666667,59918.4652725565,17.1164510560651,-32.3,30,7.7,9.8,TRUE
"A_20260703-234444_multiday_-35to0",-17,-17.1579484321505,"N29","NTC1","ok",1707438.93333333,60067.637977461,-40.0913026519696,-28.5,30,7.7,9.8,TRUE
"A_20260703-234444_multiday_-35to0",-17,-17.1579484321505,"N29","NTC2","ok",1709841.6,60167.4411742396,-74.683714762525,-7.1,30,7.7,9.8,TRUE
"A_20260703-234444_multiday_-35to0",-17,-17.1579484321505,"N29","TestSB","ok",1703427.68333333,59901.1295163487,17.7649735177319,-5.9,30,7.7,9.8,TRUE
"A_20260703-234444_multiday_-35to0",-17,-17.1579484321505,"N97","NTC1","ok",1702150.96666667,59848.1621386198,36.2071517317339,-5.6,30,7.7,9.8,TRUE
"A_20260703-234444_multiday_-35to0",-17,-17.1579484321505,"N97","NTC2","ok",1706629.36666667,60034.021198073,-28.4250348418276,-6.4,30,7.7,9.8,TRUE
"A_20260703-234444_multiday_-35to0",-17,-17.1579484321505,"N97","TestSB","ok",1706884.2,60044.6023819465,-32.0978857881151,-11.7,30,7.7,9.8,TRUE
"A_20260703-234444_multiday_-35to0",-17,-17.1579484321505,"N98","NTC1","FAULTY",2189226.88333333,81148.6677437416,-6198.82109199022,-6168.1,30,7.7,9.8,TRUE
"A_20260703-234444_multiday_-35to0",-17,-17.1579484321505,"N98","NTC2","FAULTY",2066260.46666667,75556.0970801342,-4756.44381000995,-4701.4,30,7.7,9.8,TRUE
"A_20260703-234444_multiday_-35to0",-17,-17.1579484321505,"N98","TestSB","FAULTY",1967804.5,71186.0195517057,-3543.7627998547,-3552,30,7.7,9.8,TRUE
"A_20260703-234444_multiday_-35to0",-17,-17.1579484321505,"N99","NTC1","ok",1710486.05,60194.2192910688,-83.9542536524185,-13.7,30,7.7,9.8,TRUE
"A_20260703-234444_multiday_-35to0",-17,-17.1579484321505,"N99","NTC2","ok",1706535.06666667,60030.1058200728,-27.0657783701971,-6.8,30,7.7,9.8,TRUE
"A_20260703-234444_multiday_-35to0",-17,-17.1579484321505,"N99","TestSB","ok",1702778.01666667,59874.1748913822,27.1477518272185,1.8,30,7.7,9.8,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1688374844946,"N92","NTC1","ok",1571674.71666667,54509.374658748,6.0145091069117,-33.3,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1688374844946,"N92","NTC2","ok",1570822.13333333,54474.96619993,19.3271819280554,-9.1,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1688374844946,"N92","TestSB","ok",1575721.21666667,54672.7662245171,-57.073683473071,-14.1,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1688374844946,"N93","NTC1","ok",1576120,54688.8759549492,-63.2824791802236,-11.3,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1688374844946,"N93","NTC2","ok",1571971.38333333,54521.3489311338,1.38385653063011,-9.1,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1688374844946,"N93","TestSB","ok",1571485.6,54501.7417827839,8.96686524456669,-9.3,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1688374844946,"N94","NTC1","ok",1575900.05,54679.9904249868,-59.8581910357083,-5.8,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1688374844946,"N94","NTC2","ok",1574329.6,54616.5592958605,-35.3951090420637,-8.3,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1688374844946,"N94","TestSB","ok",1576529.16666667,54705.4065350676,-69.6513442787463,-8.9,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1688374844946,"N96","NTC1","ok",1573306.05,54575.2288601826,-19.4383348932874,-6.5,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1688374844946,"N96","NTC2","ok",1575870.36666667,54678.7913102563,-59.396030824665,-6.9,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1688374844946,"N96","TestSB","ok",1571019.1,54482.9148147724,16.2510172753869,-32.1,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1655767267772,"N92","NTC1","ok",1571344.96666667,54496.0659217842,7.90180081802738,-31.4,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1655767267772,"N92","NTC2","ok",1570479.03333333,54461.121134839,21.4257532888187,-7,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1655767267772,"N92","TestSB","ok",1575320.33333333,54656.5730097117,-54.0914049145922,-11.1,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1655767267772,"N93","NTC1","ok",1575807.96666667,54676.2705677178,-61.6852123828462,-9.7,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1655767267772,"N93","NTC2","ok",1571685.56666667,54509.8125811747,2.58437935029043,-7.9,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1655767267772,"N93","TestSB","ok",1571226.93333333,54491.3023090351,9.74479073577506,-8.6,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1655767267772,"N94","NTC1","ok",1575598.58333333,54667.8124503487,-58.4248122667272,-4.3,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1655767267772,"N94","NTC2","ok",1574037.78333333,54604.7749866637,-34.1075821796348,-7,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1655767267772,"N94","TestSB","ok",1576253.18333333,54694.2564871561,-68.6164730011765,-7.9,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1655767267772,"N96","NTC1","ok",1573059.76666667,54565.2853785725,-18.858112903521,-5.9,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1655767267772,"N96","NTC2","ok",1575596.4,54667.7242557342,-58.3908123952792,-5.9,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1655767267772,"N96","TestSB","ok",1570668.78333333,54468.7779670524,18.461657857225,-29.9,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1652267794469,"N29","NTC1","ok",1574354.51666667,54617.5655282996,-39.3941297080236,-25.9,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1652267794469,"N29","NTC2","ok",1576609.96666667,54708.6710705255,-74.5195474329083,-7.1,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1652267794469,"N29","TestSB","ok",1570698.55,54469.9791453623,17.6467554636925,-6.1,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1652267794469,"N97","NTC1","ok",1569619.91666667,54426.4576645679,34.5004911873499,-6.6,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1652267794469,"N97","NTC2","ok",1573769.71666667,54593.950395281,-30.2786898959884,-8.6,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1652267794469,"N97","TestSB","ok",1574063.88333333,54605.8289427542,-34.864360289669,-14.4,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1652267794469,"N98","NTC1","FAULTY",2186508.33333333,81023.3717993659,-8160.45702099063,-8129.8,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1652267794469,"N98","NTC2","FAULTY",2065875.38333333,75538.8206048701,-6744.5269218756,-6689.5,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1652267794469,"N98","TestSB","FAULTY",1978837.18333333,71671.0595652575,-5675.12890860376,-5683.3,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1652267794469,"N99","NTC1","ok",1577273.23333333,54735.4708911091,-84.8396549570456,-13.3,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1652267794469,"N99","NTC2","ok",1573522.68333333,54583.9756699954,-26.4271199812587,-6.6,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1652267794469,"N99","TestSB","ok",1570213.91666667,54450.4235978314,25.2177937287339,0.4,30,5.6,4.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1648276738182,"N88","NTC1","ok",1578101.7,54768.9509560038,-98.1233571188653,-9,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1648276738182,"N88","NTC2","ok",1570288.48333333,54453.4323254699,23.6536443685083,-8.8,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1648276738182,"N88","TestSB","ok",1572741.05,54552.4182198509,-14.6356610681408,-35.1,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1648276738182,"N89","NTC1","ok",1570928.78333333,54479.2700337263,13.651697716071,-6.7,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1648276738182,"N89","NTC2","ok",1574694.33333333,54631.2891758312,-45.0885347373031,-9.6,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1648276738182,"N89","TestSB","ok",1574611.15,54627.929689992,-43.7924074967526,-22.1,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1648276738182,"N90","NTC1","ok",1569677.75,54428.7909177632,33.1974481449748,-8.5,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1648276738182,"N90","NTC2","ok",1575372.76666667,54658.6909161524,-55.6571007344786,-7.8,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1648276738182,"N90","TestSB","ok",1575611.13333333,54668.3194018503,-59.3692987096546,-10.5,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1648276738182,"N91","NTC1","ok",1571579.26666667,54505.5221949045,3.49475323817217,-35.8,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1648276738182,"N91","NTC2","ok",1570768.86666667,54472.8166728694,16.1493382900773,-10.3,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1648276738182,"N91","TestSB","ok",1570717.51666667,54470.744513703,16.9513951592677,-13.2,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1633191430606,"N92","NTC1","ok",1571363,54496.7937249556,5.36265386575074,-34,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1633191430606,"N92","NTC2","ok",1570492.11666667,54461.6490665622,18.9637828669387,-9.5,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1633191430606,"N92","TestSB","ok",1575386.85,54659.2597792641,-57.3849731981628,-14.4,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1633191430606,"N93","NTC1","ok",1575795.9,54675.7831202198,-63.7549121918202,-11.8,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1633191430606,"N93","NTC2","ok",1571641.71666667,54508.0427348716,1.01131544989208,-9.4,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1633191430606,"N93","TestSB","ok",1571165.98333333,54488.8425226766,8.43894222891173,-9.9,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1633191430606,"N94","NTC1","ok",1575596.1,54667.7121373933,-60.6437243702604,-6.6,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1633191430606,"N94","NTC2","ok",1574024.41666667,54604.2352233763,-36.1568119524751,-9,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1633191430606,"N94","TestSB","ok",1576186.65,54691.568559013,-69.8383680856924,-9.1,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1633191430606,"N96","NTC1","ok",1572968.31666667,54561.5932919831,-19.6893135196721,-6.7,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1633191430606,"N96","NTC2","ok",1575526,54664.8805058606,-59.5520702843206,-7,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1633191430606,"N96","TestSB","ok",1570679.8,54469.2225232181,16.0319929048622,-32.3,30,4.7,-1.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1625917094763,"N88","NTC1","ok",1577848.90410959,54758.7343340141,-96.428452840243,-7.3,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1625917094763,"N88","NTC2","ok",1570084.01369863,54445.1821897998,24.6124813318289,-7.8,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1625917094763,"N88","TestSB","ok",1572543.5890411,54544.4467984772,-13.7910356699962,-34.3,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1625917094763,"N89","NTC1","ok",1570764.26027397,54472.630787274,13.9853220543529,-6.4,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1625917094763,"N89","NTC2","ok",1574486.10958904,54622.8798517923,-44.0799197863697,-8.6,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1625917094763,"N89","TestSB","ok",1574413.93150685,54619.9649529814,-42.9551304186901,-21.3,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1625917094763,"N90","NTC1","ok",1569473.24657534,54420.540468554,34.1580266418902,-7.5,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1625917094763,"N90","NTC2","ok",1575136.75342466,54649.1579650758,-54.2169782806212,-6.4,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1625917094763,"N90","TestSB","ok",1575392.64383562,54659.4938081057,-58.2026426619535,-9.3,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1625917094763,"N91","NTC1","ok",1571355.91780822,54496.5078960728,4.74579762267524,-34.5,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1625917094763,"N91","NTC2","ok",1570542.75342466,54463.6923477103,17.4453218769628,-9,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1625917094763,"N91","TestSB","ok",1570519.39726027,54462.7498832261,17.8101795464869,-12.4,30,5.6,4.2,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1612293552965,"N88","NTC1","ok",1577621.81666667,54749.557165467,-94.259170177839,-5.1,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1612293552965,"N88","NTC2","ok",1569906.01666667,54438.0004820652,26.031629432179,-6.4,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1612293552965,"N88","TestSB","ok",1572329.23333333,54535.7937140329,-11.8087977302146,-32.3,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1612293552965,"N89","NTC1","ok",1570595.25,54465.8106984782,15.2629132391091,-5.1,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1612293552965,"N89","NTC2","ok",1574367.68333333,54618.0972518995,-43.5967483192492,-8.1,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1612293552965,"N89","TestSB","ok",1574280.36666667,54614.5710766927,-42.235940120225,-20.6,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1612293552965,"N90","NTC1","ok",1569277.98333333,54412.6631316274,35.8481637112611,-5.8,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1612293552965,"N90","NTC2","ok",1574994.26666667,54643.4029248147,-53.3597320928614,-5.5,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1612293552965,"N90","TestSB","ok",1575283,54655.0650421206,-57.8572980587531,-9,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1612293552965,"N91","NTC1","ok",1571280.16666667,54493.4506959886,4.56620939202068,-34.7,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1612293552965,"N91","NTC2","ok",1570449.65,54459.9354794116,17.5374117651579,-8.9,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1612293552965,"N91","TestSB","ok",1570392.13333333,54457.6146286802,18.4359682926463,-11.7,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1604621817871,"N29","NTC1","ok",1574018.47297297,54603.9952098209,-38.921124889379,-25.4,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1604621817871,"N29","NTC2","ok",1576262.44594595,54694.6306970833,-73.8752007211421,-6.5,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1604621817871,"N29","TestSB","ok",1570383.2972973,54457.2580889129,17.8068389715857,-5.9,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1604621817871,"N97","NTC1","ok",1569275.17567568,54412.5498670477,35.124884169198,-5.9,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1604621817871,"N97","NTC2","ok",1573392.36486486,54578.7138707435,-29.1596460782504,-7.4,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1604621817871,"N97","TestSB","ok",1573662.2972973,54589.6129470746,-33.3685528134371,-12.9,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1604621817871,"N98","NTC1","FAULTY",2140079.75675676,78895.1600389132,-7628.86704124133,-7598.3,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1604621817871,"N98","NTC2","FAULTY",2006358.86486486,72886.1113404537,-6022.65325138699,-5967.6,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1604621817871,"N98","TestSB","FAULTY",1902443.54054054,68336.182632822,-4704.72716106382,-4713.2,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1604621817871,"N99","NTC1","ok",1576932.08108108,54721.6858984189,-84.2966178055864,-12.8,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1604621817871,"N99","NTC2","ok",1573180.41891892,54570.1565476031,-25.8543967021243,-6,30,5.5,-7.1,TRUE
"A_20260703-234444_multiday_-35to0",-15,-15.1604621817871,"N99","TestSB","ok",1569948.71621622,54439.7232712601,24.5971757544279,-0.2,30,5.5,-7.1,TRUE
"B_20260705-091555_-37to-15",-15,-15.1603648804097,"N29","NTC1","ok",1574075.87837838,54606.3133221018,-39.913228519163,-26.4,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1603648804097,"N29","NTC2","ok",1576312.22972973,54696.6419763569,-74.7474271689956,-7.4,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1603648804097,"N29","TestSB","ok",1570416.87837838,54458.6131107405,17.1849089693179,-6.5,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1603648804097,"N97","NTC1","ok",1569349.60810811,54415.5525910633,33.8639573149404,-7.2,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1603648804097,"N97","NTC2","ok",1573469.81081081,54581.8408471425,-30.4645912067034,-8.7,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1603648804097,"N97","TestSB","ok",1573736.83783784,54592.6227825261,-34.6279993972534,-14.1,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1603648804097,"N98","NTC1","FAULTY",2152733.06756757,79472.995071707,-7776.17376911331,-7745.6,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1603648804097,"N98","NTC2","FAULTY",2028658.24324324,73875.9698447222,-6297.29957160236,-6242.3,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1603648804097,"N98","TestSB","FAULTY",1932993.5,69663.1871896901,-5099.10045354973,-5107.4,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1603648804097,"N99","NTC1","ok",1576968.7027027,54723.1656270651,-84.9637307399806,-13.4,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1603648804097,"N99","NTC2","ok",1573210.35135135,54571.3650474284,-26.4185139787063,-6.6,30,4.7,-1.2,TRUE
"B_20260705-091555_-37to-15",-15,-15.1603648804097,"N99","TestSB","ok",1569926.87837838,54438.8421829765,24.8411393731427,0.1,30,4.7,-1.2,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.174896978443,"N92","NTC1","ok",1448807.75675676,49612.9628327887,7.62334381146701,-28.2,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.174896978443,"N92","NTC2","ok",1448105.7027027,49585.34065721,19.4984780815091,-8.5,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.174896978443,"N92","TestSB","ok",1452577.83783784,49761.36418117,-56.0497304086951,-12.8,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.174896978443,"N93","NTC1","ok",1453070.75675676,49780.7754148325,-64.3625695459562,-11.3,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.174896978443,"N93","NTC2","ok",1449294.32432432,49632.1090767812,-0.603528790584562,-9.4,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.174896978443,"N93","TestSB","ok",1448654.81081081,49606.9448653935,10.2099151199511,-8.7,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.174896978443,"N94","NTC1","ok",1452812.37837838,49770.6001832863,-60.0054911889245,-6.2,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.174896978443,"N94","NTC2","ok",1451292.31081081,49710.7491648478,-34.3567996579353,-7.7,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.174896978443,"N94","TestSB","ok",1453278.05405405,49788.939407121,-67.8577048030391,-7.5,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.174896978443,"N96","NTC1","ok",1450300.28378378,49671.699267609,-17.6036014745549,-5.6,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.174896978443,"N96","NTC2","ok",1452686.55405405,49765.6452755982,-57.883416693592,-6,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.174896978443,"N96","TestSB","ok",1448249.67567568,49591.004919698,17.0627333385411,-30.4,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.1726353276065,"N88","NTC1","ok",1454784.7,49848.2861331029,-95.5073435831064,-5.9,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.1726353276065,"N88","NTC2","ok",1447597.31666667,49565.3408011779,25.8396558004979,-7.1,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.1726353276065,"N88","TestSB","ok",1449845.1,49653.78419775,-12.1743831291479,-28.8,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.1726353276065,"N89","NTC1","ok",1448294.5,49592.768456731,14.0427904072471,-5.9,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.1726353276065,"N89","NTC2","ok",1451808.15,49731.0576768739,-45.3253844806891,-9,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.1726353276065,"N89","TestSB","ok",1451672.26666667,49725.7077611261,-43.032084527395,-18.6,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.1726353276065,"N90","NTC1","ok",1447139.15,49547.3183619511,33.5952429911135,-7.5,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.1726353276065,"N90","NTC2","ok",1452335.3,49751.8137213529,-54.2200733111127,-6.8,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.1726353276065,"N90","TestSB","ok",1452583.83333333,49761.6002730055,-58.4125091436913,-9.3,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.1726353276065,"N91","NTC1","ok",1448900.78333333,49616.6232440981,3.78859044156066,-32.7,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.1726353276065,"N91","NTC2","ok",1448112.25,49585.5982408764,17.1260544120759,-10.1,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.1726353276065,"N91","TestSB","ok",1448023.53333333,49582.1079806838,18.6270817946497,-12.3,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.170903861951,"N29","NTC1","ok",1451323,49711.9573333392,-38.8680096648084,-23.7,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.170903861951,"N29","NTC2","ok",1453447.13333333,49795.5985166218,-74.7012165961944,-7.5,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.170903861951,"N29","TestSB","ok",1448010.5,49581.5952331909,17.11613919767,-6.5,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.170903861951,"N97","NTC1","ok",1447037.16666667,49543.3069777295,33.5904245286844,-6.6,30,7.2,-10.5,TRUE
